episode,a_cnt,state,action,reward,DAsum,SNr,cart_pos,cart_v,pole_angle,pole_v
51,109,734,1,1,0.10706129476660142,1.6686920381,-0.33385821477068767,-0.6970382906615773,-0.09699609668267856,0.028221598123593927
51,110,518,0,1,0.1413349204674189,1.6620799629,-0.3477989805839192,-0.305680675961664,-0.09643166472020667,-0.5845276556009638
51,111,518,0,1,-3.911551176649059,1.6634933121,-0.3539125941031525,-0.6943186413085731,-0.10812221783222595,-0.03258607573526573
51,112,728,0,1,0.8966011419341505,0.792013459,-0.36779896692932396,-1.0826931599851433,-0.10877393934693126,0.5148477915973442
51,113,944,1,1,0.3057243222046264,0.8573957251,-0.3894528301290268,-1.471082514696585,-0.09847698351498438,1.0620722073639417
51,114,728,0,1,0.8650126584507967,0.8009794705,-0.4188744804229585,-1.07982035765338,-0.07723553936770555,0.449116974054947
51,115,944,1,1,0.3297287510306086,0.8604529683,-0.4404708875760261,-1.4688067227306298,-0.06825319988660661,1.0081723837591332
51,116,728,0,1,0.836116757000498,0.809629597,-0.46984702203063866,-1.0777877136141492,-0.04808975221142395,0.4029586466628824
51,117,944,1,1,0.35118928695148477,0.8637502558,-0.4914027763029216,-1.4672847581659678,-0.0400305792781663,0.9723958351201173
51,118,728,0,1,0.8096620754315622,0.8179907646,-0.5207484714662409,-1.0765500798012102,-0.020582662575763952,0.3749975062966552
51,119,944,1,1,0.7780311914707851,0.8672621487,-0.5422794730622651,-1.4664896178751412,-0.01308271244983085,0.9537320449997997
51,120,764,1,1,0.9193889699063809,0.915139199,-0.571609265419768,-1.0760746102883663,0.005991928450165145,0.3643134419675367
51,121,554,0,1,0.1466300661536145,0.999229745,-0.5931307576255354,-0.6859168878993258,0.013278197289515879,-0.21915101928946135
51,122,764,1,1,0.8792754781200478,0.9243330887,-0.6068490953835218,-1.0763455380605664,0.00889517690372665,0.3703440044921499
51,123,554,0,1,0.179486590672848,1.0006960457,-0.6283760061447332,-0.6862302670450413,0.01630205699356965,-0.21219060400040934
51,124,764,1,1,0.8426980164893818,0.9331258435,-0.642100611485634,-1.0766996151015051,0.012058244913561462,0.37822818478972964
51,125,554,0,1,0.20898517908240122,1.0024909116,-0.6636346037876641,-0.6866310956649404,0.019622808609356054,-0.20328701944254057
51,126,764,1,1,0.8093250719193719,0.9415528237,-0.677367225700963,-1.0771445533664332,0.015557068220505243,0.3881391294722709
51,127,554,0,1,0.23544492303899445,1.0045807634,-0.6989101167682916,-0.6871283458297256,0.02331985080995066,-0.19224079520866955
51,128,764,1,1,0.7788562048072536,0.9496460744,-0.7126526836848861,-1.0776901889200479,0.01947503490577727,0.40029809622664514
51,129,554,0,1,0.25915466719012514,1.0069352126,-0.7342064874632871,-0.6877332927254349,0.027480996830310175,-0.1788010269804633
51,130,764,1,1,0.751019155910632,0.9574346364,-0.7479611533177958,-1.07834867790298,0.02390497629070091,0.414979214806393
51,131,554,0,1,0.28037588798601853,1.0095267593,-0.7695281268758554,-0.6884597608020235,0.03220456058682877,-0.162659674216035
51,132,764,1,1,-2.6248041179754042,0.964944828,-0.7832973220918958,-1.0791347361168393,0.028951367102508074,0.4325154326519751
51,133,553,1,1,-0.08259248616101678,0.2819000565,-0.8048800168142326,-0.689324424120423,0.03760167575554758,-0.14344449064928133
51,134,337,1,1,1.8914714745557784,0.073994941,-0.8186665052966411,-0.29965881581135945,0.03473278594256195,-0.7164774569326977
51,135,343,0,1,-0.01661156855885393,0.2800286314,-0.8246596816128683,0.09007037167730675,0.020403236803907994,-1.2905092703916612
51,136,301,0,1,2.2373309379963247,0.0864874413,-0.8228582741793221,-0.30042102019951755,-0.005406948603925231,-0.6988959617625539
51,137,517,0,1,-0.32417323785064767,0.3705847929,-0.8288666945833124,-0.6905891225987055,-0.01938486783917631,-0.11524199823756509
51,138,727,0,1,0.9822216120428744,0.1196650866,-0.8426784770352865,-1.0805446177402636,-0.02168970780392761,0.46388255260679
51,139,943,0,1,0.3408421051305732,0.1290198872,-0.8642893693900918,-1.4704686885956428,-0.01241205675179181,1.0422548122510253
51,140,1195,1,1,0.7014358836071484,-0.0027470994,-0.8936987431620047,-1.8605433592817375,0.008433039493228697,1.623672696940431
51,141,979,1,1,1.4827308682982583,-0.0694035595,-0.9309096103476394,-1.4704007337148066,0.04090649343203732,1.0409588517738864
51,142,763,1,1,2.1139705662793142,0.0303075703,-0.9603176250219355,-1.0807472855255706,0.061725670467515044,0.4689907839547287
51,143,553,1,1,0.8586729073242311,0.2810741316,-0.9819325707324469,-0.691481519160327,0.07110548614660962,-0.09566004917672044
51,144,553,1,1,0.8099825456256305,0.2896608607,-0.9957622011156534,-0.3023970049838999,0.06919228516307521,-0.6569246349100132
51,145,343,1,1,1.177564937,-0.0,-1.0018101412153313,0.08675074639169461,0.05605379246487495,-1.2189232107726542
51,146,127,1,1,1.0827838346222471,0.0394588749,-1.0000751262874974,0.47618420891801744,0.03167532824942186,-1.785684750460776
51,147,91,0,1,0.9688487328752698,0.0622250954,-0.990551442109137,0.8660440551647175,-0.00403836675979366,-2.360870187516369
51,148,91,0,1,1.1113266920631362,0.0719135827,-0.9732305610058427,0.47583657419096403,-0.05125577051012104,-1.7767510153960706
51,149,307,0,1,2.132369342233478,0.1046077151,-0.9637138295220234,0.08624350308521339,-0.08679079081804245,-1.2081914806556875
51,150,517,0,1,0.8149790602570883,0.3673430605,-0.9619889594603191,-0.30267155911589055,-0.1109546204311562,-0.6524991468913867
51,151,517,0,1,-0.30449494154213075,0.3754928511,-0.968042390642637,-0.6910348262549564,-0.12400460336898393,-0.10609017088425465
51,152,727,0,1,0.9483574779428565,0.1294873027,-0.9818630871677361,-1.0790854702095172,-0.12612640678666903,0.43515220441448
51,153,943,0,1,0.7421314492258133,0.1324283082,-1.0034447965719264,-1.4671136251792611,-0.11742336269837943,0.9755881165087749
51,154,1159,0,1,0.7240061396822508,0.0899898151,-1.0327870690755117,-1.8554077747409297,-0.09791160036820393,1.5195753418004365
51,155,1153,0,1,0.9806015207737716,0.0387669012,-1.0698952245703302,-2.2442048037918463,-0.0675200935321952,2.0712376241337127
51,156,1153,0,1,0.4481237795663855,0.0485729165,-1.1147793206461671,-2.633635982761516,-0.026095341049520937,2.6342175189476476
51,157,1189,1,1,1.0342281236598772,-0.0685502297,-1.1674520403013975,-3.023663021933189,0.026589009329432013,3.2113877328378186
51,158,1189,1,1,1.0290700923476281,-0.0582079485,-1.2279253007400612,-2.633552947589019,0.09081676398618838,2.634245705494229
51,159,1189,1,1,-35.43528815139018,-0.0479172475,-1.2805963596918417,-2.244224666232529,0.14350167809607295,2.0793233627080303
51,160,1231,0,-200,-180.8932378400115,-8.1577389908,-1.3254808530164923,-1.8559884009034233,0.18508814535023355,1.5449996588476664
52,1,518,0,1,0.37229188857355844,1.6243778003,-0.004899782916709963,-0.021599836953888875,-0.03618997341366734,-0.04375100291578832
52,2,734,1,1,-0.0565019899960848,1.669762651,-0.005331779655787741,-0.41128791426223404,-0.0370649934719831,0.5297608400157747
52,3,518,0,1,0.3504005165465094,1.6281007192,-0.013557537941032424,-0.02056233732510465,-0.026469776671667607,-0.06681959650563762
52,4,734,1,1,-0.037276602500328604,1.6691976311,-0.013968784687534517,-0.41040693551356633,-0.02780616860178036,0.5099612489263824
52,5,518,0,1,0.33053250140158874,1.6316047244,-0.022176923397805845,-0.019793604457441438,-0.017606943623252713,-0.08390621070409143
52,6,734,1,1,-0.01997267719350182,1.6688248651,-0.022572795486954674,-0.40977632550632354,-0.01928506783733454,0.49580102694731787
52,7,518,0,1,0.3124944691977344,1.6349100494,-0.030768321997081145,-0.019271165840795745,-0.009369047298388184,-0.09551724872521927
52,8,734,1,1,-0.0044052300444379355,1.6686251383,-0.03115374531389706,-0.4093782881574823,-0.011279392272892569,0.4868632929060178
52,9,518,0,1,0.29611153115281885,1.6380349941,-0.039341311077046706,-0.018978878923859632,-0.0015421264147722127,-0.10201464101931568
52,10,734,1,1,-2.9138103825815858,1.668581086,-0.0397208886555239,-0.4092006128029153,-0.003582419235158526,0.48286387880766846
52,11,554,0,1,0.0750130861697541,1.0123305182,-0.047904900911582206,-0.018906515068305096,0.006074858340994842,-0.10362674010449502
52,12,770,1,1,0.9411040505081615,0.9233381946,-0.04828303121294831,-0.4092364200898917,0.004002323538904942,0.48364331130530114
52,13,554,0,1,0.11438059039280457,1.013080649,-0.05646775961474614,-0.019049460196520096,0.013675189765010965,-0.10045576087725516
52,14,770,1,1,0.8984032960579359,0.9327492351,-0.05684874881867654,-0.4094839835247104,0.011666074547465863,0.4891616438386761
52,15,554,0,1,0.14977390894341258,1.0142244549,-0.06503842848917074,-0.019408535512344893,0.021449307424239387,-0.09248196435220501
52,16,770,1,1,0.8594859224962719,0.9417332681,-0.06542659919941764,-0.40994663409703186,0.019599668137195287,0.499496044577041
52,17,554,0,1,0.18157068829723366,1.015722194,-0.07362553188135827,-0.019989936753945448,0.029589589028736107,-0.07956472100428325
52,18,770,1,1,0.8239971024490853,0.9503281273,-0.07402533061643718,-0.41063274791806154,0.027998294608650443,0.5148410655831135
52,19,554,0,1,0.21011274338125197,1.0175379009,-0.08223798557479842,-0.020805287091866687,0.03829511592031271,-0.06144052679626111
52,20,770,1,1,0.7916152660829118,0.9585680983,-0.08265409131663574,-0.41155581034376804,0.03706630538438749,0.5355115416329351
52,21,554,0,1,0.23570946831591622,1.0196390284,-0.0908852075235111,-0.021871795257321303,0.047776536217046195,-0.037717985013729693
52,22,770,1,1,0.7620490024383575,0.966484251,-0.09132264342865754,-0.4127345426880402,0.047022176516771604,0.5619480852637655
52,23,554,0,1,0.25864092613962597,1.021996123,-0.09957733428241834,-0.02321250509296191,0.05826113822204691,-0.0078697144378852
52,24,770,1,1,0.5034588290357209,0.974104741,-0.10004158438427758,-0.4141930673392974,0.05810374393328921,0.5947251498708854
52,25,770,1,1,-1.896354889526778,0.9791393293,-0.10832544573106354,-0.02485661344456369,0.06999824693070691,0.02877889522957311
52,26,560,1,1,0.38380020847564267,0.4566602398,-0.1088225779999548,0.36424747079680353,0.07057382483529838,-0.5328852460136957
52,27,344,1,1,1.4161886156672918,0.3717063003,-0.10153762858401873,0.7533605616184426,0.05991611991502446,-1.094370468983264
52,28,134,0,1,0.20440018948401006,0.5048108777,-0.08647041735164987,1.1427150477437702,0.03802871053535918,-1.659749390427698
52,29,344,1,1,-0.15036818410493336,0.3858681864,-0.06361611639677446,0.7520697816038773,0.004833722726805219,-1.063027402247606
52,30,98,0,1,5.125194523544019,0.1750627931,-0.04857472076469692,1.1422490244024184,-0.016426825318146904,-1.646868320144027
52,31,308,0,1,2.9948612457439037,1.1080256714,-0.025729740276648552,0.7522049009774423,-0.04936419172102745,-1.0667103399817193
52,32,524,0,1,0.021816213772096305,1.6648313038,-0.010685642257099707,0.3626824229956587,-0.07069839852066183,-0.49764555536557864
52,33,734,1,1,0.27240818639579,1.6394429822,-0.0034319937971865316,-0.026425933060646223,-0.0806513096279734,0.06379091819182836
52,34,524,0,1,-1.446279792384352,1.665049466,-0.003960512458399456,0.36478350580220864,-0.07937549126413683,-0.544801556436418
52,35,735,1,1,0.319931248088797,1.3239568192,0.0033351576576447174,-0.024170836439706966,-0.09027152239286519,0.013481078634828614
52,36,525,0,1,0.06999516859198351,1.3238352113,0.0028517409288505782,0.36712796948083004,-0.09000190082016862,-0.5975810456703514
52,37,519,0,1,0.6147064908234106,1.2695910125,0.01019430031846718,-0.021633646230295567,-0.10195352173357565,-0.04322370485421434
52,38,735,1,1,0.08128567528344954,1.3271561316,0.009761627393861268,-0.41013122371362515,-0.10281799583065994,0.5065741651562682
52,39,519,1,1,5.733325487715471,0.038986636,0.0015590029195887648,-0.018750505435302267,-0.09268651252753457,-0.10757178089792019
52,40,309,0,1,1.274965260384555,1.0943490699,0.0011839928108827195,0.3725687350055482,-0.09483794814549297,-0.7192419752686268
52,41,519,0,1,0.5868919511621077,1.2757380774,0.008635367510993683,-0.016115952304422476,-0.1092227876508655,-0.166675499966339
52,42,735,1,1,0.10421047183169618,1.3279689884,0.008313048464905234,-0.4044711737226139,-0.11255629765019229,0.38033839689173743
52,43,519,0,1,2.0068803064996277,1.2816069969,0.00022362499045295615,-0.01300385786948599,-0.10494952971235753,-0.23616862443805375
52,44,734,1,1,0.14650698405102625,1.6421670641,-3.6452166936763643e-05,-0.4014474471816691,-0.10967290220111861,0.3124922967934426
52,45,518,0,1,0.1648246867228007,1.6409961094,-0.008065401110570147,-0.009996824375149205,-0.10342305626524975,-0.3033350900109235
52,46,734,1,1,0.14657754870190887,1.6436321339,-0.00826533759807313,-0.39847434796594194,-0.10948975806546822,0.24591530842985299
52,47,518,0,1,0.16309873455770307,1.6426443563,-0.016234824557391968,-0.007021169984338105,-0.10457145189687116,-0.36987412733912384
52,48,734,1,1,0.14656424007965607,1.6450979094,-0.01637524795707873,-0.39548051678211943,-0.11196893444365363,0.1789438822889584
52,49,518,0,1,0.16146147092968954,1.6442753436,-0.024284858292721118,-0.004005313653002163,-0.10839005679787446,-0.43744193623664385
52,50,734,1,1,0.1464755178981606,1.6465635518,-0.02436496456578116,-0.3923945168876559,-0.11713889552260734,0.1099186864547973
52,51,518,0,1,0.15990480573330335,1.6458899583,-0.03221285490353428,-0.0008786669933248947,-0.1149405217935114,-0.5076906792091694
52,52,734,1,1,0.1607179611312758,1.648028307,-0.03223042824340078,-0.3891437950089772,-0.1250943353776948,0.03714596900401246
52,53,524,0,1,0.1330626586990753,1.650586668,-0.04001330414358032,0.0024292929377693895,-0.12435141599761454,-0.5823058666008205
52,54,518,0,1,0.15909072445924088,1.6474890064,-0.03996471828482493,-0.38565374534833496,-0.13599753332963094,-0.041141456391408204
52,55,734,1,1,0.1453867217592083,1.6496354866,-0.04767779319179163,-0.7734498447150409,-0.1368203624574591,0.4953215281192972
52,56,518,0,1,0.15760611385405432,1.6490799136,-0.06314679008609245,-0.38183385590906604,-0.12691393189507316,-0.12671259641354493
52,57,734,1,1,0.14517975768338265,1.6510893538,-0.07078346720427377,-0.7698242667851444,-0.12944818382334405,0.4133796343390006
52,58,518,0,1,0.15618871605714335,1.6506559748,-0.08617995253997665,-0.3782435235387353,-0.12118059113656404,-0.20702867621927512
52,59,734,1,1,0.1449176170160983,1.6525411514,-0.09374482301075136,-0.7663565503332561,-0.12532116466094956,0.3353316272840152
52,60,518,0,1,0.15483249081492867,1.6522178619,-0.10907195401741648,-0.3747954519866159,-0.11861453211526925,-0.28415189279949404
52,61,734,1,1,0.14460599757157355,1.6539903276,-0.11656786305714881,-0.7629657424069456,-0.12429756997125913,0.25922139153705037
52,62,518,0,1,0.15353197441474975,1.6537661868,-0.13182717790528772,-0.3714060378493871,-0.11911314214051812,-0.36003629873408927
52,63,734,1,1,0.14425004985470302,1.6554363875,-0.13925529866227546,-0.7595717545294332,-0.1263138681151999,0.1831501894484604
52,64,518,0,1,0.1522822259852984,1.6553015066,-0.1544467337528641,-0.367994378668606,-0.1226508643262307,-0.43657393492048957
52,65,734,1,1,0.14385442718231345,1.656878888,-0.16180662132623622,-0.7560945718500978,-0.1313823430246405,0.10523411572900665
52,66,518,0,1,0.15107877534087188,1.6568243289,-0.17692851276323818,-0.3644812551157746,-0.12927766071006036,-0.5156387066460709
52,67,734,1,1,0.1434233352870249,1.6583174323,-0.18421813786555366,-0.7524533494203185,-0.13959043484298178,0.02356130183883931
52,68,518,0,1,0.14333168790376993,1.6583351166,-0.19926720485396004,-0.36078830146812524,-0.13911920880620499,-0.5991281577118435
52,69,518,0,1,-3.733531819888994,1.6597684335,-0.20648297088332254,-0.7485656170101338,-0.15110177196044186,-0.06385117911681759
52,70,728,0,1,0.8040696476285919,0.8260873854,-0.22145428322352523,-1.1360335334413496,-0.15237879554277822,0.46647331531004643
52,71,944,1,1,0.3674849082365329,0.8750424606,-0.24417495389235222,-1.5235047718463317,-0.1430493292365773,0.9963194128695457
52,72,728,0,1,0.7799771693711997,0.8341280818,-0.27464504932927886,-1.1319575444078767,-0.12312294097918637,0.3730843221074873
52,73,944,1,1,0.38445787352271354,0.8787173097,-0.2972842002174364,-1.5200418545238872,-0.11566125453703663,0.9146972978212373
52,74,728,0,1,0.7578797887186358,0.8419278535,-0.32768503730791415,-1.1286295799561454,-0.09736730858061188,0.29757296215087026
52,75,944,1,1,0.39955573781073694,0.8825618884,-0.35025762890703704,-1.5172255864768749,-0.09141584933759447,0.8491253428249816
52,76,728,0,1,0.7375913741558897,0.8495066514,-0.38060214063657455,-1.1259807255355163,-0.07443334248109484,0.23786968551096577
52,77,944,1,1,0.412956709174247,0.8865574458,-0.4031217551472849,-1.515007771996887,-0.06967594877087553,0.7979312984923869
52,78,728,0,1,0.7189432349699175,0.8568825652,-0.4334219105872226,-1.1239497795109847,-0.0537173228010278,0.1922994385443958
52,79,944,1,1,0.42482218258401916,0.8906870129,-0.45590090617744233,-1.5133445781652513,-0.04987133403013988,0.7597638265017379
52,80,728,0,1,0.7017824901488503,0.8640719975,-0.48616779774074736,-1.1224857792492628,-0.03467605750010512,0.15954847523673266
52,81,944,1,1,0.4352983272823756,0.8949352347,-0.5086175133257326,-1.5121993615577505,-0.03148508799537047,0.7335747137916461
52,82,728,0,1,0.6859705944003972,0.8710898224,-0.5388615005568875,-1.1215490688167495,-0.01681359371953755,0.1386346059858683
52,83,944,1,1,0.7227968270527294,0.899288218,-0.5612924819332226,-1.511544134069034,-0.014040901599820183,0.7186015543529768
52,84,764,1,1,0.9155818050178559,0.9386967868,-0.5915233646146032,-1.1211115962681266,0.0003311294872393525,0.12888258669796782
52,85,554,0,1,-0.19615886296188112,1.0245825323,-0.6139455965399657,-0.7308724404748981,0.0029087812211987087,-0.45637876283306833
52,86,728,0,1,0.6841244503035382,0.8779495284,-0.6285630453494637,-1.1211572261661884,-0.006218794035462658,0.12990111952661965
52,87,944,1,1,0.727910566467981,0.9065161863,-0.6509861898727874,-1.5113109426476603,-0.0036207716449302646,0.713292064195606
52,88,764,1,1,0.8599252192136824,0.9478526049,-0.6812124087257406,-1.1210172851535465,0.010645069638981854,0.12679091097124806
52,89,554,0,1,0.17438117211620985,1.0226209437,-0.7036327544288116,-0.7309291044097181,0.013180887858406815,-0.45517861622543465
52,90,764,1,1,0.824080100047456,0.9564518571,-0.7182513365170059,-1.121354390999033,0.004077315533898122,0.13428351007828798
52,91,554,0,1,-0.16362625068171077,1.0243647554,-0.7406784243369866,-0.7311693654834799,0.006762985735463882,-0.4497904357824044
52,92,728,0,1,-2.9470705866706277,0.8847907729,-0.7553018116466562,-1.1215076149120904,-0.002232822980184207,0.13769185109973936
52,93,980,1,1,0.6244762499017883,0.1212256464,-0.7777319639448981,-1.5117193944620082,0.0005210140418105804,0.7223516119643334
52,94,763,1,1,2.083800733137331,0.051447276,-0.8079663518341382,-1.1214827066464519,0.014968046281097248,0.13714983781131918
52,95,553,1,1,-0.07708628676655427,0.2977606862,-0.8303960059670673,-0.7314595544691007,0.017711043037323633,-0.4434189140950985
52,96,337,1,1,0.9089035842292081,0.0929096557,-0.8450251970564493,-0.34147515404585604,0.008842664755421663,-1.0230969946604742
52,97,91,0,1,1.0748632365893673,0.0830268497,-0.8518547001373664,0.048648736236530266,-0.011619275137787821,-1.605660242038992
52,98,301,0,1,2.1341757844307008,0.1088607506,-0.8508817254126358,-0.3414539151736913,-0.04373247997856766,-1.0239617546082775
52,99,517,0,1,-0.24608395639156,0.3724479017,-0.8577108037161096,-0.7310616625636575,-0.06421171507073321,-0.4529621479441005
52,100,727,0,1,0.9342867762508603,0.1389708775,-0.8723320369673828,-1.1202827845389691,-0.07327095802961522,0.11080106341343077
52,101,943,0,1,0.9298796093298298,0.1398496227,-0.8947376926581622,-1.5093279538601831,-0.07105493676134661,0.671280645502143
52,102,943,0,1,0.49148923980576953,0.1491484188,-0.9249242517353659,-1.8984439550822412,-0.05762932385130375,1.2326092618582352
52,103,1153,0,1,-1.0776886154613967,0.0530541543,-0.9628931308370107,-2.2878540463691426,-0.03297713861413905,1.7988210590213383
52,104,1189,1,1,1.199516851932938,-0.4022701291,-1.0086502117643936,-2.677698426073897,0.002999282566287717,2.3735761714134505
52,105,1189,1,1,2.692467196490079,-0.3902749605,-1.0622041802858715,-2.2874813089371635,0.05047080599455673,1.789134916164709
52,106,979,1,1,1.5975121174058602,-0.0545762509,-1.1079538064646148,-1.8978750095181602,0.08625350431785091,1.2203017609098388
52,107,763,1,1,0.9638051068783737,0.0722852833,-1.145911306654978,-1.5089480213390847,0.11065953953604768,0.664407147818606
52,108,763,1,1,1.9283561254230845,0.0819233344,-1.1760902670817597,-1.1205772216689893,0.1239476824924198,0.11788171184046936
52,109,553,1,1,-0.0320489684099341,0.2969898233,-1.1985018115151396,-0.7325250734636872,0.12630531672922918,-0.42338360591661406
52,110,337,1,1,0.7157180042972178,0.1019986916,-1.2131523129844133,-0.3445018748837207,0.1178376446108969,-0.9637468531517074
52,111,127,1,1,0.9748313559648406,0.0502867132,-1.2200423504820876,0.043781512245637255,0.09856270754786274,-1.507568771332891
52,112,127,1,1,0.9699464444554571,0.0600350268,-1.219166720237175,0.4325637481054267,0.06841133212120493,-2.058981226087181
52,113,127,1,1,0.7387131874779718,0.0697344912,-1.2105154452750664,0.8219791728125119,0.0272317075994613,-2.6216407689293963
52,114,97,1,1,0.9902462475389999,0.0194999,-1.194075861818816,1.2119941444231825,-0.025201107779126625,-3.1984411908379142
52,115,97,1,1,0.9852901740109484,0.0294023625,-1.1698359789303525,1.6023296860357856,-0.0891699315958849,-3.7911669292007546
52,116,97,1,-200,-200.1964304185768,0.0392552642,-1.1377893852096368,1.992370603470755,-0.1649932701799,-4.400085085691318
53,1,519,0,1,0.4584296721748835,1.3016758,0.01715421234866636,-0.030806085112152548,-0.038043003401799405,-0.03951182300417111
53,2,735,1,1,0.21273099524661732,1.3290110931,0.01653809064642331,-0.4204637354098475,-0.03883323986188283,0.5333698032198013
53,3,519,0,1,0.44468395460227694,1.3062600967,0.008128815938226359,-0.02971733691603562,-0.0281658437974868,-0.06372201309723069
53,4,735,1,1,1.6624355310439871,1.3311384031,0.007534469199905646,-0.4195350031727151,-0.029440284059431415,0.512492902294949
53,5,518,0,1,0.3358432435376384,1.6224331153,-0.0008562308635486557,-0.02890143722183869,-0.019190426013532436,-0.08185772774837363
53,6,734,1,1,-0.015317002023131243,1.6597516657,-0.0014342596079854296,-0.41885980705212705,-0.02082758056849991,0.4973304831527543
53,7,518,0,1,0.31775018495717666,1.6257915477,-0.00981145574902797,-0.02833471214371258,-0.010880970905444822,-0.09445297593852142
53,8,734,1,1,0.0002506409013861566,1.6595984956,-0.010378149991902222,-0.41841929335344125,-0.01277003042421525,0.48744031569348045
53,9,518,0,1,0.30131472508608326,1.6289690496,-0.01874653585897105,-0.027999888267798978,-0.00302122411034564,-0.10189532914311772
53,10,734,1,1,-2.8183954302625867,1.659601002,-0.01930653362432703,-0.41820023218953106,-0.005059130693207995,0.48251427695275095
53,11,554,0,1,0.1909311120781486,1.0227284929,-0.027670538268117648,-0.02788565575555385,0.0045911548458470244,-0.10443747327449415
53,12,770,1,1,0.8063423793508596,0.9601757804,-0.028228251383228726,-0.41819475030683545,0.0025024053803571413,0.4823697929388887
53,13,554,0,1,0.21818764033788984,1.024637804,-0.036592146389365435,-0.027986346606205692,0.012149801239134915,-0.10220527357568998
53,14,770,1,1,0.7752224616676526,0.9682392042,-0.037151873321489545,-0.418400137244354,0.010105695767621116,0.4869441426148342
53,15,554,0,1,0.24262221052163757,1.0268196804,-0.04551987606637663,-0.028301732617567854,0.0198445786199178,-0.09520256146877915
53,16,770,1,1,0.746801656702879,0.9759914288,-0.04608591071872799,-0.4188187338427278,0.017940527390542218,0.4962915260092694
53,17,554,0,1,0.26450322311315255,1.0292459025,-0.054462285395582545,-0.028836942220341888,0.027866357910727606,-0.08331279144417203
53,18,770,1,1,0.7208267912042504,0.9834594454,-0.05503902423998938,-0.4194579043090346,0.026200102081844166,0.5105828175423686
53,19,554,0,1,0.2840736388194951,1.0318909347,-0.06342818232617008,-0.029602491931992436,0.03641175843269154,-0.06629765289802847
53,20,770,1,1,0.6970684749475395,0.9906677133,-0.06402023216480993,-0.42033008662861243,0.035085805374730966,0.5301079490003666
53,21,554,0,1,0.3015533965863215,1.0347316711,-0.07242683389738218,-0.03061442488556404,0.0456879643547383,-0.04379266097702195
53,22,770,1,1,0.675318877014697,0.997638398,-0.07303912239509346,-0.4214529091761668,0.04481211113519786,0.555280886549647
53,23,554,0,1,0.3171415994112078,1.0377472051,-0.0814681805786168,-0.03189454409191378,0.0559177288661908,-0.015299696056751744
53,24,770,1,1,0.4877161819017163,1.0043915868,-0.08210607146045507,-0.4228493519639914,0.055611734945055766,0.5866471750408135
53,25,770,1,1,-2.034135011601637,1.0092687486,-0.0905630584997349,-0.033470719895896894,0.06734467844587204,0.019823581408366042
53,26,560,1,1,0.421873123994141,0.4604982419,-0.09123247289765284,0.35568135900773573,0.06774115007403936,-0.5427969715651977
53,27,344,1,1,1.3617843604858004,0.3843645046,-0.08411884571749811,0.7448457102137878,0.056885210642735405,-1.1053039742101411
53,28,134,0,1,0.24911071866950008,0.5068548796,-0.06922193151322235,1.134251217042238,0.03477913115853258,-1.671752189727171
53,29,344,1,1,0.020771820941514862,0.3979823482,-0.04653690717237759,0.7436383002409372,0.001344087363989159,-1.0759641359868066
53,30,98,0,1,5.007367381126222,0.2263147383,-0.03166414116755884,1.1338643930357037,-0.020175195355746973,-1.6609075848846937
53,31,308,0,1,1.276694093254576,1.1379742838,-0.008986853306844768,0.7438670733071524,-0.05339334705344085,-1.0819617642495358
53,32,525,0,1,0.4274815825290591,1.324535163,0.0058904881592982804,0.3544076676783526,-0.07503258233843157,-0.5142953621057423
53,33,735,1,1,0.22036752193582598,1.3477627584,0.012978641512865333,-0.034623577661055394,-0.08531848958054643,0.04557073834075298
53,34,525,0,1,0.23430896407575774,1.3288099788,0.012286169959644225,0.35662992759841383,-0.08440707481373137,-0.5642280078172696
53,35,519,0,1,0.5087659358682606,1.3107069362,0.019418768511612502,-0.03223314325146859,-0.09569163497007677,-0.007796248940180273
53,36,735,1,1,0.14886764319167956,1.3499664336,0.01877410564658313,-0.42085346748561203,-0.09584755994888038,0.5443769338007785
53,37,519,0,1,0.4894848349131218,1.3157945956,0.010357036296870889,-0.02953328441024905,-0.08496002127286481,-0.06804523896116732
53,38,735,1,1,0.16382058085521167,1.35145511,0.009766370608665908,-0.4183601043706182,-0.08632092605208816,0.4881430756049111
53,39,519,0,1,0.47188208606502857,1.3206894439,0.001399168521253543,-0.027117199381131663,-0.07655806453998994,-0.12188303437779258
53,40,735,1,1,1.594107332550849,1.3530933158,0.0008568245336309098,-0.4161020449573055,-0.07899572522754579,0.43739905855296335
53,41,518,0,1,0.15474906339373684,1.6319821968,-0.007465216365515202,-0.024922909584659425,-0.07024774405648652,-0.17074037855633872
53,42,734,1,1,0.16749333284852974,1.6314170477,-0.007963674557208391,-0.4140243985493361,-0.0736625516276133,0.39083650450849505
53,43,518,0,1,0.15451693452701454,1.6335296875,-0.016244162528195112,-0.02289386516213232,-0.0658458215374434,-0.2159054691007598
53,44,734,1,1,0.16599849546628864,1.6330919811,-0.016702039831437757,-0.41207587426077685,-0.07016393091945859,0.34725779175018834
53,45,518,0,1,0.15422734957000417,1.6350748568,-0.024943557316653292,-0.02097791485458006,-0.06321877508445482,-0.25855698941666927
53,46,734,1,1,0.16456753337525387,1.634751966,-0.025363115613744894,-0.4102080287524143,-0.06838991487278821,0.30554792623801297
53,47,518,0,1,0.15388624844187926,1.6366171303,-0.03356727618879318,-0.019126226999087392,-0.06227895634802795,-0.299794405806591
